ID,Part Number,x,y,rotation,sector
334,D334,16.854288835979734,-69.48959476904943,166.3665210310329,B133
335,D335,19.68535282730587,-66.19985845199732,163.43949827895744,B134
336,D336,25.63529882980674,-65.76292962026436,158.70347598023548,B135
337,D337,31.629722797453603,-64.75715541484902,153.96745368152654,B136
338,D338,33.72354188957359,-60.94025603618275,151.04043092943806,B137
339,D339,39.47522526847192,-59.20047091594848,146.3044086307291,B138
340,D340,37.613300321394874,-63.175669873239606,329.2314313828176,B139
341,D341,35.410642455578035,-67.04437697686919,332.15845413488,B140
342,D342,29.200447570812123,-68.44120733640115,336.89447643361495,B141
343,D343,22.996583963192492,-69.25333957788969,341.630498732324,B142
344,D344,20.046150831970692,-72.56690851773885,344.5575214844124,B143
345,D345,13.72215260123704,-72.57761238601769,349.2935437831214,B144
346,D346,7.532176750857763,-72.02136156535205,354.0295660818303,B145
347,D347,3.9683799092784056,-74.63912263392638,356.9565888339188,B146
348,D348,-2.1654617024222818,-73.28069567729742,361.69261113262775,B147
349,D349,-6.090100074679951,-75.3697334660741,364.61963388471617,B148
350,D350,-12.062180758570426,-73.21333726638136,369.35565618342514,B149
351,D351,-17.71463395056653,-70.56829046390054,374.09167848213406,B150
352,D352,-21.973964677080126,-71.78978485622984,377.01870123422253,B151
353,D353,-27.297971581583614,-68.4065201390266,381.7547235329315,B152
354,D354,-31.712724781254874,-69.00630982223088,384.6817462849939,B153
355,D355,-30.906018837418397,-73.26199048361393,202.87274673837342,B154
356,D356,-26.37876615288136,-72.68923914802154,199.94572398628497,B155
357,D357,-20.643600420475558,-75.93025508109228,195.209701687576,B156
358,D358,-16.26918748920352,-74.72575831069102,192.28267893548752,B157
359,D359,-10.22431252602843,-77.17568226695569,187.5466566367786,B158
360,D360,-3.883577684860774,-79.10459789227795,182.81063433806963,B159
361,D361,0.15642370278564025,-77.0042768722959,179.88361158598119,B160
362,D362,6.629171185105133,-78.08799073949787,175.14758928727224,B161
363,D363,10.30758875778792,-75.44864057092298,172.22056653518376,B162
364,D364,13.277262751284336,-78.59638404850458,170.41156698856327,B163
365,D365,16.800757235127016,-75.68669228906532,167.48454423647482,B164
366,D366,23.394427647339906,-75.33550737680105,162.74852193776587,B165
367,D367,26.450413900653015,-71.97344692883254,159.8214991856774,B166
368,D368,32.87977828404641,-70.78643034974017,155.08547688696845,B167
369,D369,39.27811482287036,-69.00018348498365,150.3494545882595,B168
370,D370,41.57119269132371,-65.05916618653748,147.42243183617103,B169
371,D371,45.58878092856408,-66.61423092538655,325.6134322895506,B170
372,D372,43.222126950900844,-70.64401537644132,328.540455041639,B171
373,D373,36.661750317620296,-72.81928416966072,333.276477340348,B172
374,D374,30.03351566571043,-74.38227568955878,338.01249963905695,B173
375,D375,26.885073143106624,-77.81300855527397,340.9395223911454,B174
376,D376,20.047557484966443,-78.50967974642978,345.6755446898543,B175
377,D377,16.425242329215983,-81.4789681314133,348.6025674419428,B176
378,D378,9.492756146475328,-81.2803871222545,353.33858974065174,B177
379,D379,2.7055529160173695,-80.48165412120515,358.0746120393607,B178
380,D380,-1.444432300215124,-82.61638300198149,361.00163479144913,B179
381,D381,-8.131469240260985,-80.92858116673834,365.7376570901581,B180
382,D382,-12.56697769926852,-82.46552959574133,368.6646798422466,B181
383,D383,-14.546748331403522,-78.68895139291247,370.4736793888671,B182
384,D384,-19.03606890728996,-79.90071024229744,373.4007021409555,B183
385,D385,-25.163159551903636,-76.82000868718237,378.1367244396645,B184
386,D386,-29.80568315211434,-77.3889917462583,381.06374719175295,B185
387,D387,-34.549032608610375,-77.63205263168801,203.99076994381534,B186
388,D388,-28.429765176843873,-81.38867725502638,199.25474764510642,B187
389,D389,-23.67089258867234,-80.80297469187342,196.32772489301794,B188
390,D390,-17.169664693200648,-83.7056244983358,191.59170259430897,B189
391,D391,-5.8017041831373914,-84.47975977655653,183.92865754351158,B190
392,D392,1.2106932400957735,-85.91286800325696,179.1926352448026,B191
393,D393,5.464641476679875,-83.72387892271048,176.26561249271415,B192
394,D394,12.54336365756357,-84.22714123025177,171.5295901940052,B193
