ID,Part Number,x,y,rotation,sector
419,C419,-20.96580913902496,-4.395284959596341,618.1599442532163,C18
420,C420,-27.607924484562623,-4.329719766232005,441.0869670052998,C19
421,C421,-24.573957775489816,-7.314644510343256,433.42392195450236,C20
422,C422,-23.69809696164109,-13.122634118179919,421.024854604996,C21
423,C423,-21.362889794755706,-18.816839602025865,408.62578725548644,C22
424,C424,-17.17972628834027,-19.788989033541235,400.9627422046923,C23
425,C425,-13.209488318134426,-24.264505576736696,388.5636748551859,C24
426,C426,-17.60375900049323,-24.028966054380497,576.22671990598,C25
427,C427,-22.05171202851514,-22.923313752390044,583.8897649567742,C26
428,C428,-25.43128517469182,-16.967721402762635,596.2888323062839,C27
429,C429,-29.240613429813845,-14.292013900657462,603.951877357078,C28
430,C430,-27.283893588552477,-10.644184148985389,608.6878996557903,C29
431,C431,-30.45320611601783,-7.395010985128934,616.3509447065844,C30
432,C432,-33.08786037437963,-3.469506248604599,444.0139897573785,C31
433,C433,-35.555292438111294,-6.7324038717719805,439.27796745866954,C32
434,C434,-32.6563290353875,-10.853869242597083,431.61492240787214,C33
435,C435,-30.516289939706855,-18.179916267313224,419.2158550583658,C34
436,C436,-26.403775002888377,-20.962805286104157,411.5528100075684,C35
437,C437,-22.000052168154347,-27.01923697549074,399.153742658062,C36
438,C438,-17.237884138383514,-28.13992449228793,391.49069760726456,C37
439,C439,-16.178590023898703,-32.091218996068406,386.75467530855565,C38
440,C440,-21.277258678057258,-31.05404515991799,574.4177203593465,C39
441,C441,-26.323436155237726,-29.152392110764847,582.080765410144,C40
442,C442,-26.68567076824026,-25.04480295907935,586.8167877088529,C41
443,C443,-31.152063460194437,-22.23709899881468,594.4798327596503,C42
444,C444,-35.2620143966011,-18.636502465017422,602.1428778104478,C43
445,C445,-34.2532069799613,-14.62514235056057,606.8789001091567,C44
446,C446,-37.488181588979785,-10.366843751747266,614.5419451599541,C45
447,C447,-40.10680753781951,-5.490390607778765,442.204990210745,C46
448,C448,-41.90598261391008,-9.314147841397277,437.4689679120361,C47
449,C449,-38.88625409256458,-14.302791907629377,429.8059228612386,C48
450,C450,-39.74573032967183,-18.474738662117687,425.0699005625297,C49
451,C451,-35.69316294808896,-22.82071304324492,417.40685551173226,C50
452,C452,-31.174949579603233,-26.397324783159267,409.7438104609348,C51
453,C453,-30.605833538167964,-30.597514223759042,405.0077881622259,C52
454,C454,-25.35258960801573,-33.22617266308928,397.3447431114285,C53
455,C455,-19.93501197161333,-34.97575141005161,389.6816980606376,C54
456,C456,-18.016717232448446,-38.73281201468743,384.94567576192213,C55
457,C457,-21.707137878294404,-41.04493121944536,567.872698514004,C56
458,C458,-23.803976186507644,-37.208761402815355,572.608720812713,C57
459,C459,-27.76778861169024,-38.8776788991442,575.535743564795,C58
460,C460,-29.46366067913471,-34.77708295297714,580.2717658635104,C59
461,C461,-34.8534019870823,-31.45402208347914,587.9348109143078,C60
462,C462,-35.5543599004375,-27.11377781363797,592.6708332130167,C61
463,C463,-40.062520973369566,-22.819873730528375,600.3338782638142,C62
464,C464,-44.0023104572872,-17.780836035362864,607.996923314605,C63
465,C465,-43.20934007918226,-13.430959554751034,612.7329456133206,C64
466,C466,-45.97236012020483,-7.778951728230121,620.395990664118,C65
467,C467,-49.7196337225022,-5.8204695840750755,443.32301341619996,C66
468,C468,-47.25617090306286,-12.08061551326844,435.6599683654025,C67
469,C469,-48.046108121877026,-16.614971775589325,430.9239460666936,C68
470,C470,-44.27286310063552,-22.30479779052454,423.26090101589614,C69
471,C471,-39.83408371975224,-27.277155879921306,415.59785596509874,C70
472,C472,-39.06055853561374,-31.786881950077333,410.86183366638977,C71
473,C473,-33.599810098869916,-35.78167961099051,403.1987886155924,C72
474,C474,-31.80581715225384,-40.038771928277995,398.4627663168834,C73
475,C475,-25.539361434792756,-42.843151262303664,390.799721266086,C74
476,C476,-22.802120739637125,-46.61965861307186,566.0636989673771,C75
477,C477,-26.662463105680857,-48.11873181003337,568.9907217194525,C76
478,C478,-29.48696700395217,-44.16916442090471,573.7267440181615,C77
479,C479,-35.89623420089431,-40.73091613388281,581.3897890689589,C78
480,C480,-37.745481567097244,-36.290551776410126,586.1258113676679,C79
481,C481,-43.21578256819114,-31.642080791118097,593.7888564184652,C80
482,C482,-44.012300174068116,-26.94449181303545,598.5248787171872,C81
483,C483,-48.08080527814044,-26.158032857249385,601.4519014692627,C82
484,C484,-48.32525249531891,-21.326143938604897,606.1879237679716,C83
485,C485,-51.88049735589629,-15.022643755188838,613.8509688187689,C84
486,C486,-51.0421841311568,-10.303970393036417,618.586991117478,C85
487,C487,-54.572703513476284,-8.142299715555717,621.5140138695665,C86
488,C488,-57.84717009721543,-5.630137687077739,444.44103662164184,C87
489,C489,-55.50261254450061,-13.040514762718578,436.77799157085747,C88
490,C490,-55.930983161725344,-18.12779400139557,432.0419692721355,C89
491,C491,-52.21431459089517,-19.923102310420944,429.1149465200601,C90
492,C492,-52.02783589092733,-24.951097634525688,424.3789242213381,C91
493,C493,-47.304375991650815,-31.054403556163017,416.7158791705537,C92
494,C494,-45.99218288794808,-35.959077560233496,411.97985687183177,C93
495,C495,-41.88267883736527,-36.3403057904528,409.0528341197563,C94
496,C496,-40.016788502867755,-40.98266226376647,404.31681182104734,C95
497,C497,-37.626469989981715,-45.51365101463446,399.5807895223254,C96
498,C498,-33.52431377016257,-45.052140934871105,396.65376677024994,C97
499,C499,-30.645476179210505,-49.20004586721568,391.91774447152795,C98
500,C500,-27.27978105400001,-53.12238987323342,567.181722172819,C99
501,C501,-31.329019135355967,-54.026387405452596,570.1087449249075,C100
502,C502,-34.72469183097041,-49.879078365928656,574.8447672236164,C101
503,C503,-41.769139094255365,-45.57054046938564,582.5078122744138,C102
504,C504,-44.145182603776895,-40.816197405432575,587.2438345731227,C103
505,C505,-48.25927608021374,-40.249716353799464,590.1708573251982,C104
506,C506,-50.054213185897765,-35.16971220886042,594.9068796239202,C105
507,C507,-51.30991690926044,-30.051727692286956,599.6429019226291,C106
508,C508,-55.21508997438691,-28.657564735663538,602.5699246747176,C107
509,C509,-55.83962351828467,-23.351410797676422,607.3059469734266,C108
510,C510,-59.46406570186189,-15.967845345612876,614.968992024224,C109
511,C511,-58.90593657264392,-10.699697571169626,619.7050143229329,C110
512,C512,-62.0818211356275,-8.027724591832689,622.6320370750213,C111
513,C513,-65.92944736145557,-10.651037814664294,440.8230375283879,C112
514,C514,-62.8011961065622,-13.46797884625109,437.8960147762994,C113
515,C515,-62.99754451478766,-19.068088827057842,433.15999247759044,C114
516,C516,-59.50131369503671,-21.383122316589848,430.232969725502,C115
517,C517,-59.00219479604877,-26.8926457409477,425.49694742679304,C116
518,C518,-57.95611606723418,-32.442469078040226,420.76092512808407,C117
519,C519,-54.04881691364527,-33.991709449238044,417.83390237599565,C118
520,C520,-52.337207433120774,-39.298915065945074,413.0978800772867,C119
521,C521,-45.928602818612724,-45.236708372767616,405.4348350264893,C120
522,C522,-43.070642272026284,-50.07634015149697,400.6988127277803,C121
523,C523,-38.87463832383064,-50.16786572098899,397.77178997569183,C122
524,C524,-35.477053125785275,-54.555281079379434,393.0357676769829,C123
525,C525,-31.596461473769157,-58.681621748362396,388.29974537827394,C124
526,C526,-27.461543468205456,-57.90500695655897,385.37272262618546,C125
527,C527,-31.490724422360937,-63.1861773133185,566.4907458316404,C126
528,C528,-35.831147321952905,-59.10192365613041,571.2267681303495,C127
529,C529,-39.69875767055076,-54.71534190165395,575.9627904290583,C128
530,C530,-43.9697157116789,-54.512094862970784,578.8898131811468,C129
531,C531,-47.288701888858654,-49.61321362562514,583.6258354798558,C130
532,C532,-50.08168445326546,-44.524255631555526,588.3618577785778,C131
533,C533,-54.20573027557014,-43.44425335318808,591.2888805306532,C132
534,C534,-56.357476696575155,-37.97796916185179,596.0249028293622,C133
535,C535,-60.29900877499895,-36.300195024126666,598.9519255814506,C134
536,C536,-61.75647630876345,-30.538116866299628,603.6879478801595,C135
537,C537,-62.65347731823147,-24.77595101437246,608.4239701788815,C136
538,C538,-66.15135871936612,-22.32539978552195,611.3509929309569,C137
539,C539,-66.31283099275815,-16.426716127786005,616.0870152296659,C138
540,C540,-68.83574498171572,-7.538666865781197,623.7500602804632,C139
541,C541,-72.33955242139128,-10.242556452868456,441.94106073384285,C140
542,C542,-69.43183328470673,-13.478527879463401,439.01403798175437,C141
543,C543,-69.47860230192278,-19.55832260648854,434.2780156830454,C142
544,C544,-68.95977710217093,-25.725412455408527,429.5419933843365,C143
545,C545,-65.43063080270463,-28.294066993605547,426.614970632248,C144
546,C546,-64.14120733844085,-34.27850692219052,421.87894833353903,C145
547,C547,-62.27870557957366,-40.22374661935482,417.1429260348301,C146
548,C548,-58.278606054268266,-42.00727096510105,414.21590328274164,C147
549,C549,-55.6979045064508,-47.60433915059914,409.47988098403266,C148
550,C550,-51.505408893729076,-48.78658062161039,406.55285823194424,C149
551,C551,-48.266108283226345,-53.95079112668224,401.81683593323527,C150
552,C552,-44.5024336240463,-58.883739317598895,397.0808136345263,C151
553,C553,-40.14111498076333,-59.16844790733303,394.1537908824379,C152
554,C554,-35.82411319306577,-63.53148272979431,389.4177685837289,C153
555,C555,-35.484829749134214,-67.85092438540966,567.6087690370823,C154
556,C556,-40.23390598704398,-63.533725911408006,572.3447913357913,C155
557,C557,-44.696720546612966,-63.19333612875562,575.2718140878798,C156
558,C558,-48.89165041664765,-58.25061840645499,580.0078363865887,C157
559,C559,-52.56464787585645,-53.03674302011495,584.7438586852977,C158
560,C560,-56.842542635446556,-51.77556545995886,587.6708814373861,C159
561,C561,-59.84385981484795,-46.07449010221458,592.406903736095,C160
562,C562,-63.921473838371625,-44.20535253113784,595.3339264881836,C161
563,C563,-66.18496858766949,-38.104250547505785,600.0699487868925,C162
564,C564,-67.86400416486069,-31.92573825058062,604.8059710856014,C163
565,C565,-71.44790632962211,-29.254869332178394,607.73299383769,C164
566,C566,-72.32565725278202,-22.847199262868376,612.4690161363989,C165
567,C567,-75.51062698700353,-19.67461975486768,615.3960388884873,C166
568,C568,-72.61844132469174,-16.491789723646573,617.2050384351078,C167
569,C569,-75.55468126970692,-13.142840865329685,620.1320611871963,C168
570,C570,-78.27178470878897,-9.528645612608937,443.05908393928473,C169
571,C571,-78.49771746216483,-16.22314807594795,438.3230616405758,C170
572,C572,-78.12420775751657,-23.01240900014054,433.58703934186684,C171
573,C573,-74.8740423551422,-26.27918913116789,430.66001658977837,C172
574,C574,-73.63463004593535,-32.90136174451201,425.92399429106945,C173
575,C575,-69.97690590530743,-35.6596735569605,422.996971538981,C174
576,C576,-71.78718957960913,-39.48496852862112,421.18797199236053,C175
577,C577,-67.9094845700274,-42.005719199366865,418.260949240272,C176
578,C578,-65.24764338187627,-48.2368012286338,413.5249269415631,C177
579,C579,-61.07748279738132,-50.17335163758793,410.5979041894746,C178
580,C580,-57.66211922285197,-55.95291604983689,405.86188189076563,C179
581,C581,-53.28574682593207,-57.272375895252075,402.9348591386772,C180
582,C582,-53.689629144416294,-61.48953223404287,401.1258595920567,C181
583,C583,-49.189527502511055,-62.51135071021809,398.19883683996824,C182
584,C584,-44.57490449340578,-67.44039232516127,393.4628145412593,C183
585,C585,-40.002545168841245,-67.81393967629431,390.53579178917084,C184
586,C586,-34.8365351597023,-72.06357404528251,385.79976949046187,C185
587,C587,-39.467725316384914,-72.00931550636982,568.7267922425503,C186
588,C588,-44.15535213032332,-71.62267932185324,571.6538149946127,C187
589,C589,-49.17930205563203,-66.7299597131935,576.3898372933218,C188
590,C590,-53.79336657241555,-65.68320723598785,579.3168600454102,C189
591,C591,-58.17465652439842,-60.130456217990144,584.0528823441191,C190
592,C592,-61.998577343747435,-54.29686248637639,588.7889046428281,C191
593,C593,-66.27335602311081,-52.309635721097706,591.7159273949165,C192
594,C594,-69.33169888739168,-45.97331342576891,596.4519496936255,C193
595,C595,-75.53447364426934,-36.65314396397614,604.1149947444229,C194
596,C596,-77.13888982294056,-29.84121159436938,608.8510170431318,C195
597,C597,-80.47110781080164,-26.491735214053097,611.7780397952204,C196
598,C598,-81.1809100693763,-19.46874078564969,616.5140620939293,C197
599,C599,-81.27069159132313,-12.508633284850609,621.2500843926382,C198
600,C600,-83.8140961804471,-8.547360726882964,624.1771071447267,C199
601,C601,-3.3421961773514393,0.5911874442695143,640.0310562001514,D0
602,C602,-6.12972973038877,7.345464842884185,500.155281000757,D1
603,C603,-6.0997390287602675,3.5349234476886133,480.0931686004541,D2
604,C604,-8.688133779782056,-0.359281608582474,447.6319888506435,D3
605,C605,-10.37025100985119,3.3083929177308415,647.694101250946,D4
606,C606,-10.076019744569614,7.803436038600211,667.756213651249,D5
607,C607,-11.756647739216726,11.92997639671761,495.419258702044,D6
608,C608,-13.85823911730882,6.567678138170297,475.357146301741,D7
609,C609,-13.733929858790107,1.2728575324032816,455.29503390143805,D8
610,C610,-19.587153976657454,0.19110995388413757,630.5590116027242,D9
611,C611,-17.132438878731186,3.9421341517771378,642.9580789522322,D10
612,C612,-19.40575841350283,7.3023115779468375,650.621124003028,D11
613,C613,-15.796225945009757,10.266105199158922,663.0201913525359,D12
614,C614,-12.028360389855251,16.009970997217987,683.0823037528381,D13
615,C615,-16.263331762445826,18.283276229792758,498.3462814541259,D14
616,C616,-16.549922502948117,14.226756627319189,490.68323640333017,D15
617,C617,-20.689839934164574,11.132958069447406,478.28416905382215,D16
618,C618,-22.249508620210655,3.2149467145824047,458.22205665352,D17
619,C619,-24.044561731992665,-1.7560228802062874,445.822989304012,D18
620,C620,-26.491101999908043,1.6137840371366419,633.4860343548062,D19
621,C621,-28.234689432958476,5.564546761842187,641.1490794056003,D20
622,C622,-24.10407049509721,6.859449377777585,645.8851017043157,D21
623,C623,-25.130156996379093,10.952022274974956,653.5481467551099,D22
624,C624,-21.032893886115676,15.251705740511127,665.9472141046163,D23
625,C625,-20.461791099744907,19.492487851465942,673.6102591554104,D24
626,C626,-19.004486391299697,23.698839215675385,501.27330420620785,D25
627,C627,-24.61771801004194,19.84572442183844,488.8742368566983,D26
628,C628,-25.30553914025895,15.33233607497498,481.2111918059041,D27
629,C629,-29.212928757571035,9.951790859228067,468.8121244563945,D28
630,C630,-31.886126031006864,3.5839602207368886,456.4130571068881,D29
631,C631,-30.076725561729205,-0.6562701546633382,448.75001205609396,D30
632,C632,-35.08380807758982,1.027188665913582,631.6770348081759,D31
633,C633,-32.957123139846644,8.263645101148935,644.0761021576823,D32
634,C634,-33.22813762243203,13.249387474776482,651.7391472084796,D33
635,C635,-29.37748064418264,14.631178715661397,656.4751695071918,D34
636,C636,-28.697205491646752,19.457395397802458,664.138214557986,D35
637,C637,-23.06914595130427,24.341509064913367,676.5372819074923,D36
638,C638,-20.679737542724542,28.673508127343506,684.2003269582899,D37
639,C639,-24.77361701504628,28.969613119756644,499.4643046595744,D38
640,C640,-27.15997382738776,24.284893714418715,491.80125960877695,D39
641,C641,-31.22017428280061,23.58186954200858,487.065237310068,D40
642,C642,-32.65662096698093,18.40270649910179,479.4021922592706,D41
643,C643,-36.44905288854491,16.738624256369278,474.66616996056166,D42
644,C644,-36.82515195035528,11.260775011320689,467.0031249097642,D43
645,C645,-36.35301283590355,5.97914893751478,459.3400798589668,D44
646,C646,-39.378985319993085,3.1711647312398994,454.60405756025784,D45
647,C647,-37.82769101924739,-2.0215189555939137,446.94101250946045,D46
648,C648,-42.0088158913459,-0.09675568169053742,629.8680352615424,D47
649,C649,-43.110122017280865,5.699347507130097,637.5310803123398,D48
650,C650,-40.13172823090203,8.725997072280121,642.2671026110488,D49
651,C651,-40.027153560208035,14.513453060477623,649.9301476618461,D50
652,C652,-35.19380259914393,22.27372350130283,662.3292150113525,D51
653,C653,-33.04948395562219,27.724202640964748,669.99226006215,D52
654,C654,-28.917207338115677,28.644227815869233,674.7282823608589,D53
655,C655,-25.76714483598302,33.44884484120782,682.3913274116563,D54
656,C656,-30.027507505082603,32.948130144578684,497.6553051129408,D55
657,C657,-34.286491211903964,31.882483787929637,492.9192828142319,D56
658,C658,-37.111736349349194,26.23404096481,485.25623776343446,D57
659,C659,-41.047512886303224,24.198344707493533,480.52021546471906,D58
660,C660,-39.02645994007476,20.396636608787627,477.5931927126371,D59
661,C661,-42.66575068692673,17.98514625936162,472.85717041392815,D60
662,C662,-43.344633292248766,11.771704093598899,465.19412536313075,D61
663,C663,-46.35717583113698,8.556736820423852,460.4581030644218,D62
664,C664,-45.723541292779224,2.2323009945083077,452.7950580136244,D63
665,C665,-44.21531268706198,-3.765704573793316,445.13201296282693,D64
666,C666,-47.937307538148865,-1.624556146979928,628.0590357149089,D65
667,C667,-51.30372857561494,0.8830226493778421,630.9860584669973,D66
668,C668,-49.02307599085179,4.912235064528423,635.7220807657063,D67
669,C669,-49.166863476710986,11.699711618227942,643.3851258165037,D68
670,C670,-46.06165429023343,15.074089402428392,648.1211481152127,D69
671,C671,-44.802710199656964,21.643229640720186,655.78419316601,D70
672,C672,-42.567343602131785,28.118372851560867,663.4472382168075,D71
673,C673,-38.48534453761994,30.266777456073388,668.1832605155164,D72
674,C674,-34.996381854349444,36.0458094979444,675.8463055663138,D73
675,C675,-30.575760275792327,37.20014052204529,680.5823278650228,D74
676,C676,-30.619359738812356,41.39381627930119,683.5093506171113,D75
677,C677,-35.22452418524852,40.198876907118304,498.7733283183893,D76
678,C678,-39.78413942059366,38.46918919044702,494.0373060196804,D77
679,C679,-39.36436937221196,34.352171525129194,491.11028326759185,D78
680,C680,-43.62330029352007,32.131631785323925,486.37426096888294,D79
681,C681,-46.4778966839893,25.457731804471067,478.7112159180855,D80
682,C682,-50.16473720833992,22.308760714217797,473.97519361937657,D81
683,C683,-48.32575166202615,18.597149300924002,471.0481708673011,D82
684,C684,-51.56781956166757,15.091355487593763,466.3121485685791,D83
685,C685,-51.9371054328767,7.9002837181541405,458.6491035177818,D84
686,C686,-54.33144947690724,3.716408912693279,453.9130812190728,D85
687,C687,-53.164027564852944,-3.4845207595500662,446.2500361682754,D86
688,C688,-56.31259979644322,-0.8088752620273431,629.1770589203638,D87
689,C689,-57.029145112931054,6.840802148719266,636.8401039711613,D88
690,C690,-54.48311730822208,11.160121533963784,641.5761262698702,D89
691,C691,-56.671347446285836,14.659530049476732,644.5031490219457,D90
692,C692,-53.57816999280972,18.698974366163853,649.2391713206675,D91
693,C693,-51.59742894462035,26.17937945120717,656.902216371452,D92
694,C694,-47.718527852952526,29.400552436310228,661.6382386701739,D93
695,C695,-48.54417561268331,33.444962462005584,664.5652614222495,D94
696,C696,-44.242217544419724,36.21349082240951,669.3012837209715,D95
697,C697,-39.77128687506033,42.596283971691825,676.9643287717558,D96
698,C698,-35.004641685238305,44.32412249227953,681.7003510704778,D97
699,C699,-34.36330649003945,48.40282730972916,504.6273738225532,D98
700,C700,-39.34703369504614,46.711792250283466,499.89135152384426,D99
701,C701,-44.246419979375226,44.48697737711509,495.1553292251353,D100
702,C702,-44.444475003217995,40.339817425234884,492.2283064730468,D101
703,C703,-48.969678185647595,37.56527934239413,487.4922841743379,D102
704,C704,-52.63713730681069,30.181255353350224,479.82923912354045,D103
705,C705,-56.470260430496594,26.444450960083884,475.09321682483153,D104
706,C706,-55.20969086847367,22.492666525970673,472.16619407274305,D105
707,C707,-58.50761933889316,18.369017776289837,467.4301717740341,D106
708,C708,-61.44645491688372,13.840963815721619,462.69414947531214,D107
709,C709,-59.40055946807786,10.225163967460864,459.7671267232367,D108
710,C710,-61.72552520028651,5.434051021851017,455.0311044245277,D109
711,C711,-59.166977084853855,2.1737752120089477,452.1040816724393,D110
712,C712,-60.861530639235546,-2.7977051827073516,447.3680593737304,D111
713,C713,-65.02043422340351,-5.049787153092627,625.5590598270968,D112
714,C714,-63.60967765872222,0.3276025742164204,630.2950821258057,D113
715,C715,-66.0843655216121,3.720265418601758,633.2221048778943,D114
716,C716,-63.984688116267115,8.944781547819687,637.9581271766032,D115
717,C717,-63.16583948888492,17.661382819085738,645.6211722274006,D116
718,C718,-59.99507748107497,22.260962147860187,650.3571945261095,D117
719,C719,-61.13529854267564,26.309057721324635,653.284217278198,D118
720,C720,-57.36538702075139,30.527715361513287,658.020239576907,D119
721,C721,-53.29376992892666,34.28793957583028,662.7562618756159,D120
722,C722,-53.575167604533625,38.473967888912036,665.6832846277043,D121
723,C723,-49.00693606615404,41.7366550121918,670.4193069264134,D122
724,C724,-43.66189011670546,48.63182837901461,678.0823519772107,D123
725,C725,-38.52919698834648,50.79415875531298,682.8183742759197,D124
726,C726,-41.38186436880931,56.824491709548234,503.9363974813746,D125
727,C727,-42.70320998361435,52.75171836045806,501.00937472928615,D126
728,C728,-47.95619938214766,50.13659143105647,496.27335243057723,D127
729,C729,-48.66607072365347,45.93493875901689,493.3463296785018,D128
730,C730,-53.487986787518686,42.71465551971912,488.6103073797798,D129
731,C731,-58.07514342060988,38.98705410562498,483.87428508107087,D130
732,C732,-57.89920434916002,34.7168581580003,480.9472623289954,D131
733,C733,-61.92903263516809,30.487953849646225,476.2112400302734,D132
734,C734,-65.61692496244044,25.81441445367458,471.4752177315645,D133
735,C735,-64.5567743685417,21.660793604960915,468.548194979476,D134
736,C736,-67.58594677052987,16.615926687616582,463.81217268076705,D135
737,C737,-65.93985531339673,12.680291333830379,460.88514992869165,D136
738,C738,-68.27781999027772,7.3560121217211405,456.1491276299697,D137
739,C739,-70.14412675662228,1.7303393549147168,451.41310533126074,D138
740,C740,-67.71138072625084,-1.7895437086217452,448.48608257917226,D139
741,C741,-71.5071581755971,-4.151773735753966,626.6770830325518,D140
742,C742,-73.93111287992576,-0.5108468019900051,629.6041057846403,D141
743,C743,-72.30830087025376,5.487819815520046,634.3401280833492,D142
744,C744,-70.18215968086979,11.211399537771198,639.0761503820581,D143
745,C745,-71.78969726736054,15.263526723671191,642.0031731341467,D144
746,C746,-68.9178212920882,20.72773732256596,646.7391954328555,D145
747,C747,-69.93056990223313,24.992261616040327,649.666218184918,D146
748,C748,-66.34394857296581,30.098077980776672,654.402240483653,D147
749,C749,-62.3767142326439,34.77301475563752,659.1382627823618,D148
750,C750,-62.478823838740134,39.14016156814877,662.0652855344504,D149
751,C751,-57.89639948419021,43.31410166558542,666.8013078331594,D150
752,C752,-53.038301472266554,46.98596559369079,671.5373301318682,D151
753,C753,-52.23202417816013,51.26442775810099,674.4643528839567,D152
754,C754,-46.885967874017744,54.31863566708114,679.2003751826658,D153
755,C755,-45.46392506955183,58.4586319083521,682.1273979347541,D154
756,C756,-49.574253962878664,59.75150722305543,500.31839838810765,D155
757,C757,-51.075206102296306,55.52709193967793,497.3913756360191,D156
758,C758,-56.4883651997844,52.04452280194927,492.6553533373102,D157
759,C759,-57.366264066881854,47.67432627014709,489.7283305852217,D158
760,C760,-61.64997893712098,48.026613522865354,487.9193310386013,D159
761,C761,-62.23614949763538,43.565770913519565,484.99230828651275,D160
762,C762,-66.79080763681725,38.96106826004254,480.25628598780384,D161
763,C763,-66.73577405201107,34.48807759349886,477.3292632357154,D162
764,C764,-70.61973182270052,29.386383263507522,472.5932409370064,D163
765,C765,-74.0858612404755,23.8680068199423,467.85721863829747,D164
766,C766,-73.09316094766861,19.48984078080799,464.93019588620905,D165
767,C767,-75.79153164355246,13.629092349876982,460.1941735875001,D166
768,C768,-74.19391506570668,9.461227533610522,457.2671508354116,D167
769,C769,-76.09555300974105,3.36382576046845,452.5311285367027,D168
770,C770,-77.46371044095157,-2.9824817186538373,447.7951062379937,D169
771,C771,-75.02147903154837,-6.737614180441706,444.86808348590523,D170
772,C772,-80.75494382868891,-5.6666136349964376,625.9861066913732,D171
773,C773,-79.65304571702042,1.0039625919130764,630.7221289900822,D172
774,C774,-81.5770647567484,5.202656378566841,633.6491517421707,D173
775,C775,-77.98906617216302,7.452005804667705,635.4581512887911,D174
776,C776,-79.60098415631668,11.73340463997718,638.3851740408795,D175
777,C777,-77.09239230139384,17.970028698534247,643.1211963395886,D176
778,C778,-78.0885200312093,22.462661385859445,646.048219091677,D177
779,C779,-74.76181910126141,28.375823870350153,650.7842413903859,D178
780,C780,-70.98145661308324,33.8872384304821,655.5202636890949,D179
781,C781,-71.01262772702417,38.472159432941346,658.4472864411833,D180
782,C782,-66.50808677676353,43.49400611800599,663.1833087398923,D181
783,C783,-65.88739624705669,48.06411641700084,666.1103314919808,D182
784,C784,-60.72224224392805,52.49982174747645,670.8463537906897,D183
785,C785,-55.26684325716242,56.401926181710444,675.5823760893986,D184
786,C786,-53.70648035987136,60.72420244888981,678.5093988414872,D185
787,C787,-47.73608772520912,63.91571897910185,683.2454211401961,D186
788,C788,-51.81279540020462,64.98945497008579,501.43642159354954,D187
789,C789,-57.85361380850455,61.39362087873449,496.7003992948406,D188
790,C790,-59.45561827904018,56.962878312823406,493.7733765427521,D189
791,C791,-64.92935615235503,52.648882473295885,489.0373542440432,D190
792,C792,-70.07506117082958,47.804352815363785,484.30133194533425,D191
793,C793,-70.7109576051015,43.11864535016941,481.3743091932458,D192
794,C794,-75.14372175396505,37.69199901765628,476.6382868945368,D193
795,C795,-75.1158658257192,32.99117441844241,473.7112641424744,D194
796,C796,-78.77280079975878,27.085581862403966,468.9752418437394,D195
797,C797,-81.94156039903281,20.794093926244063,464.23921954503044,D196
798,C798,-80.92146490251939,16.187618928632038,461.312196792942,D197
799,C799,-83.22419538269202,9.594298919521334,456.57617449423304,D198
800,C800,-82.99014380656354,-1.5744678800197556,448.91312944343565,D199
801,C801,0.1688494734468406,1.923952661045397,725.0155281000757,E0
802,C802,-2.3075525098907743,4.443051939980803,512.554348350265,E1
803,C803,-1.0372090066487816,8.004070318777163,712.6164607505675,E2
804,C804,2.27720320928824,10.12239657670119,552.6785731508705,E3
805,C805,0.06528227327776782,13.382080252011987,540.2795058013621,E4
806,C806,-3.93047788349834,10.927729797562614,520.21739340106,E5
807,C807,-7.663585621000725,12.17820411007669,687.818326051552,E6
808,C808,-3.333892486795262,15.525355878070318,707.8804384518542,E7
809,C809,2.3839161758459664,17.086739223384225,727.9425508521579,E8
810,C810,5.201560430873277,14.030316142740661,740.3416182016651,E9
811,C811,5.5022108419709586,19.69927652941531,555.605595902952,E10
812,C812,-1.4990156852886207,19.233408016248827,535.5434835026499,E11
813,C813,-6.132405723731555,20.240521722523933,523.144416153142,E12
814,C814,-7.495413251633853,16.433022199983082,515.4813711023461,E13
815,C815,-11.174381332266712,19.94949470608503,690.7453488036323,E14
816,C816,-3.8124824294021677,23.55841528623791,710.8074612039361,E15
817,C817,1.2428953083956278,22.18545454146166,723.2065285534441,E16
818,C818,4.681572207723443,24.3807796875521,730.8695736042398,E17
819,C819,9.182861190230176,21.35452969121254,743.2686409537462,E18
820,C820,8.644502086624511,25.786896495079105,558.532618655034,E19
821,C821,3.0527967729177146,28.408289893416867,546.1335513055244,E20
822,C822,-0.7024611823151422,26.30837840121449,538.4705062547303,E21
823,C823,-6.675802065876937,26.91811601525596,526.0714389052239,E22
824,C824,-9.35044243930003,23.626633888294435,518.4083938544264,E23
825,C825,-15.022242287980955,22.279211981389363,506.00932650492007,E24
826,C826,-16.69919827939501,27.722326584963028,688.9363492570021,E25
827,C827,-12.898915973550611,26.06732008622642,693.6723715557142,E26
828,C828,-9.968333087431988,29.510225009593555,701.3354166065084,E27
829,C829,-3.261692377492858,29.707957973697262,713.734483956018,E28
830,C830,0.778042993544726,31.891816663168857,721.3975290068122,E29
831,C831,7.313781637343423,29.784022809615443,733.7965963563186,E30
832,C832,11.94035912595125,30.375094967537294,561.4596414071159,E31
833,C833,10.245545210407617,34.09910367803857,556.7236191084037,E32
834,C834,5.323035894889087,33.379887379962916,549.0605740576063,E33
835,C835,-2.034054534078465,34.86926816277819,536.6615067081,E34
836,C836,-6.31473931723053,32.48186135083592,528.9984616573026,E35
